oid,uid,date,product_name,pid,price,brand
108,1569,1/5/2021,tropical fruit,156,424,Fressco
108,1569,1/5/2021,pork,111,74,Springer
108,1569,1/5/2021,citrus fruit,30,471,Rivendell
108,1569,1/5/2021,frankfurter,56,102,Springer
108,1569,1/5/2021,frankfurter,56,102,Springer
109,1657,11/5/2021,frankfurter,56,102,Springer
109,1657,11/5/2021,other vegetables,102,331,Fressco
109,1657,11/5/2021,yogurt,165,496,Amul
109,1657,11/5/2021,sausage,130,201,True elements
109,1657,11/5/2021,whole milk,164,176,Mother Dairy
110,912,11/5/2021,pip fruit,109,167,Fressco
110,912,11/5/2021,whole milk,164,176,Mother Dairy
110,912,11/5/2021,root vegetables,123,401,Ocean's Secret
110,912,11/5/2021,onions,99,226,Fressco
110,912,11/5/2021,specialty chocolate,145,414,Cadbury
111,76,27/06/2021,hamburger meat,68,461,Springer
111,76,27/06/2021,photo/film,107,300,Philips
111,76,27/06/2021,rolls/buns,122,316,Godrej
111,76,27/06/2021,canned beer,20,280,Budweiser
111,76,27/06/2021,canned beer,20,280,Budweiser
112,1209,27/06/2021,other vegetables,102,331,Fressco
112,1209,27/06/2021,canned beer,20,280,Budweiser
112,1209,27/06/2021,curd,40,473,Mother Dairy
112,1209,27/06/2021,butter,15,389,Amul
112,1209,27/06/2021,other vegetables,102,331,Fressco
113,1822,25/08/2021,whole milk,164,176,Mother Dairy
113,1822,25/08/2021,beef,8,182,Costa's
113,1822,25/08/2021,sausage,130,201,True elements
113,1822,25/08/2021,soda,138,165,TATA
113,1822,25/08/2021,fruit/vegetable juice,64,183,Real
114,1210,25/08/2021,rolls/buns,122,316,Godrej
114,1210,25/08/2021,pip fruit,109,167,Fressco
114,1210,25/08/2021,frozen vegetables,63,113,Ocean's Secret
114,1210,25/08/2021,beverages,10,305,Minute Maid
114,1210,25/08/2021,hamburger meat,68,461,Springer
115,1547,2/9/2021,root vegetables,123,401,Ocean's Secret
115,1547,2/9/2021,canned beer,20,280,Budweiser
115,1547,2/9/2021,frozen vegetables,63,113,Ocean's Secret
115,1547,2/9/2021,canned beer,20,280,Budweiser
115,1547,2/9/2021,newspapers,95,84,Origami
116,1950,2/9/2021,rolls/buns,122,316,Godrej
116,1950,2/9/2021,hamburger meat,68,461,Springer
116,1950,2/9/2021,pip fruit,109,167,Fressco
116,1950,2/9/2021,canned beer,20,280,Budweiser
116,1950,2/9/2021,grapes,65,296,Fressco
117,651,8/8/2021,root vegetables,123,401,Ocean's Secret
117,651,8/8/2021,citrus fruit,30,471,Rivendell
117,651,8/8/2021,cling film/bags,32,343,Lankmark
117,651,8/8/2021,frankfurter,56,102,Springer
117,651,8/8/2021,whole milk,164,176,Mother Dairy
118,1481,8/8/2021,pork,111,74,Springer
118,1481,8/8/2021,chicken,27,312,Costa's
118,1481,8/8/2021,sausage,130,201,True elements
118,1481,8/8/2021,specialty bar,143,85,True elements
118,1481,8/8/2021,whipped/sour cream,160,170,Amul
119,430,7/7/2021,root vegetables,123,401,Ocean's Secret
119,430,7/7/2021,rolls/buns,122,316,Godrej
119,430,7/7/2021,other vegetables,102,331,Fressco
119,430,7/7/2021,citrus fruit,30,471,Rivendell
119,430,7/7/2021,whole milk,164,176,Mother Dairy
120,416,7/7/2021,frankfurter,56,102,Springer
120,416,7/7/2021,coffee,34,476,Nescafe
120,416,7/7/2021,ham,67,412,Costa's
120,416,7/7/2021,canned beer,20,280,Budweiser
120,416,7/7/2021,canned beer,20,280,Budweiser
121,620,21/07/2021,canned beer,20,280,Budweiser
121,620,21/07/2021,pip fruit,109,167,Fressco
121,620,21/07/2021,pork,111,74,Springer
121,620,21/07/2021,soap,137,268,Godrej
121,620,21/07/2021,pip fruit,109,167,Fressco
122,64,21/07/2021,beef,8,182,Costa's
122,64,21/07/2021,sausage,130,201,True elements
122,64,21/07/2021,frozen chicken,57,437,Springer
122,64,21/07/2021,soda,138,165,TATA
122,64,21/07/2021,tropical fruit,156,424,Fressco
123,222,13/07/2021,other vegetables,102,331,Fressco
123,222,13/07/2021,beef,8,182,Costa's
123,222,13/07/2021,meat,90,190,Costa's
123,222,13/07/2021,meat,90,190,Costa's
123,222,13/07/2021,bottled water,12,62,Bisleri
124,1930,13/07/2021,rolls/buns,122,316,Godrej
124,1930,13/07/2021,pastry,105,184,MTR
124,1930,13/07/2021,pork,111,74,Springer
124,1930,13/07/2021,pip fruit,109,167,Fressco
124,1930,13/07/2021,beef,8,182,Costa's
125,1970,15/08/2021,beef,8,182,Costa's
125,1970,15/08/2021,rolls/buns,122,316,Godrej
125,1970,15/08/2021,citrus fruit,30,471,Rivendell
125,1970,15/08/2021,meat,90,190,Costa's
125,1970,15/08/2021,beverages,10,305,Minute Maid
126,808,15/08/2021,beef,8,182,Costa's
126,808,15/08/2021,ham,67,412,Costa's
126,808,15/08/2021,hamburger meat,68,461,Springer
126,808,15/08/2021,beef,8,182,Costa's
126,808,15/08/2021,beef,8,182,Costa's
127,502,11/8/2021,root vegetables,123,401,Ocean's Secret
127,502,11/8/2021,citrus fruit,30,471,Rivendell
127,502,11/8/2021,yogurt,165,496,Amul
127,502,11/8/2021,tropical fruit,156,424,Fressco
127,502,11/8/2021,frankfurter,56,102,Springer
128,837,11/8/2021,beef,8,182,Costa's
128,837,11/8/2021,shopping bags,133,467,Lankmark
128,837,11/8/2021,canned beer,20,280,Budweiser
128,837,11/8/2021,rolls/buns,122,316,Godrej
128,837,11/8/2021,other vegetables,102,331,Fressco
129,373,22/08/2021,hamburger meat,68,461,Springer
129,373,22/08/2021,hamburger meat,68,461,Springer
129,373,22/08/2021,frankfurter,56,102,Springer
129,373,22/08/2021,bottled beer,11,273,Budweiser
129,373,22/08/2021,tropical fruit,156,424,Fressco
130,938,22/08/2021,soda,138,165,TATA
130,938,22/08/2021,frankfurter,56,102,Springer
130,938,22/08/2021,chicken,27,312,Costa's
130,938,22/08/2021,coffee,34,476,Nescafe
130,938,22/08/2021,whole milk,164,176,Mother Dairy
131,1184,14/08/2021,margarine,88,151,TSR
131,1184,14/08/2021,tropical fruit,156,424,Fressco
131,1184,14/08/2021,meat,90,190,Costa's
131,1184,14/08/2021,cream cheese ,39,426,Mother Dairy
131,1184,14/08/2021,newspapers,95,84,Origami
132,875,14/08/2021,rolls/buns,122,316,Godrej
132,875,14/08/2021,citrus fruit,30,471,Rivendell
132,875,14/08/2021,whole milk,164,176,Mother Dairy
132,875,14/08/2021,frankfurter,56,102,Springer
132,875,14/08/2021,ham,67,412,Costa's
133,1655,11/5/2021,frankfurter,56,102,Springer
133,1655,11/5/2021,sausage,130,201,True elements
133,1655,11/5/2021,domestic eggs,49,437,Henfruit
133,1655,11/5/2021,whole milk,164,176,Mother Dairy
133,1655,11/5/2021,rolls/buns,122,316,Godrej
134,1665,11/5/2021,whole milk,164,176,Mother Dairy
134,1665,11/5/2021,sausage,130,201,True elements
134,1665,11/5/2021,curd,40,473,Mother Dairy
134,1665,11/5/2021,bottled water,12,62,Bisleri
134,1665,11/5/2021,beef,8,182,Costa's
135,216,15/06/2021,frankfurter,56,102,Springer
135,216,15/06/2021,chicken,27,312,Costa's
135,216,15/06/2021,sausage,130,201,True elements
135,216,15/06/2021,pork,111,74,Springer
135,216,15/06/2021,yogurt,165,496,Amul
136,1123,15/06/2021,whole milk,164,176,Mother Dairy
136,1123,15/06/2021,frankfurter,56,102,Springer
136,1123,15/06/2021,beef,8,182,Costa's
136,1123,15/06/2021,pip fruit,109,167,Fressco
136,1123,15/06/2021,sausage,130,201,True elements
137,1033,5/6/2021,pastry,105,184,MTR
137,1033,5/6/2021,chicken,27,312,Costa's
137,1033,5/6/2021,root vegetables,123,401,Ocean's Secret
137,1033,5/6/2021,whole milk,164,176,Mother Dairy
137,1033,5/6/2021,detergent,45,295,Rin
138,1312,5/6/2021,rolls/buns,122,316,Godrej
138,1312,5/6/2021,house keeping products,72,451,Harpic
138,1312,5/6/2021,yogurt,165,496,Amul
138,1312,5/6/2021,tropical fruit,156,424,Fressco
138,1312,5/6/2021,tropical fruit,156,424,Fressco
139,1055,8/8/2021,curd,40,473,Mother Dairy
139,1055,8/8/2021,beef,8,182,Costa's
139,1055,8/8/2021,whole milk,164,176,Mother Dairy
139,1055,8/8/2021,pork,111,74,Springer
139,1055,8/8/2021,other vegetables,102,331,Fressco
140,1198,8/8/2021,rolls/buns,122,316,Godrej
140,1198,8/8/2021,frankfurter,56,102,Springer
140,1198,8/8/2021,yogurt,165,496,Amul
140,1198,8/8/2021,whole milk,164,176,Mother Dairy
140,1198,8/8/2021,bottled water,12,62,Bisleri
141,609,10/6/2021,frankfurter,56,102,Springer
141,609,10/6/2021,rolls/buns,122,316,Godrej
141,609,10/6/2021,whole milk,164,176,Mother Dairy
141,609,10/6/2021,rolls/buns,122,316,Godrej
141,609,10/6/2021,chicken,27,312,Costa's
142,1727,10/6/2021,tropical fruit,156,424,Fressco
142,1727,10/6/2021,sausage,130,201,True elements
142,1727,10/6/2021,sausage,130,201,True elements
142,1727,10/6/2021,frankfurter,56,102,Springer
142,1727,10/6/2021,UHT-milk,1,95,Amul
143,1399,7/8/2021,rolls/buns,122,316,Godrej
143,1399,7/8/2021,canned beer,20,280,Budweiser
143,1399,7/8/2021,yogurt,165,496,Amul
143,1399,7/8/2021,whipped/sour cream,160,170,Amul
143,1399,7/8/2021,rolls/buns,122,316,Godrej
144,1889,7/8/2021,rolls/buns,122,316,Godrej
144,1889,7/8/2021,beverages,10,305,Minute Maid
144,1889,7/8/2021,rolls/buns,122,316,Godrej
144,1889,7/8/2021,rolls/buns,122,316,Godrej
144,1889,7/8/2021,bottled beer,11,273,Budweiser
145,1878,17/06/2021,citrus fruit,30,471,Rivendell
145,1878,17/06/2021,bottled water,12,62,Bisleri
145,1878,17/06/2021,pastry,105,184,MTR
145,1878,17/06/2021,domestic eggs,49,437,Henfruit
145,1878,17/06/2021,beef,8,182,Costa's
146,1408,17/06/2021,spread cheese,149,81,Veeba
146,1408,17/06/2021,tropical fruit,156,424,Fressco
146,1408,17/06/2021,packaged fruit/vegetables,103,268,Fressco
146,1408,17/06/2021,whole milk,164,176,Mother Dairy
146,1408,17/06/2021,meat,90,190,Costa's
147,1577,2/6/2021,onions,99,226,Fressco
147,1577,2/6/2021,frankfurter,56,102,Springer
147,1577,2/6/2021,beef,8,182,Costa's
147,1577,2/6/2021,beef,8,182,Costa's
147,1577,2/6/2021,sausage,130,201,True elements
148,1047,2/6/2021,chicken,27,312,Costa's
148,1047,2/6/2021,canned beer,20,280,Budweiser
148,1047,2/6/2021,sausage,130,201,True elements
148,1047,2/6/2021,tropical fruit,156,424,Fressco
148,1047,2/6/2021,frankfurter,56,102,Springer
149,689,19/08/2021,sausage,130,201,True elements
149,689,19/08/2021,beef,8,182,Costa's
149,689,19/08/2021,tropical fruit,156,424,Fressco
149,689,19/08/2021,yogurt,165,496,Amul
149,689,19/08/2021,frankfurter,56,102,Springer
150,515,19/08/2021,bottled beer,11,273,Budweiser
150,515,19/08/2021,grapes,65,296,Fressco
150,515,19/08/2021,beverages,10,305,Minute Maid
150,515,19/08/2021,curd,40,473,Mother Dairy
150,515,19/08/2021,ice cream,74,323,Mother Dairy
151,989,4/8/2021,sausage,130,201,True elements
151,989,4/8/2021,other vegetables,102,331,Fressco
151,989,4/8/2021,dessert,44,266,Nestle
151,989,4/8/2021,decalcifier,42,100,Durgol
151,989,4/8/2021,canned beer,20,280,Budweiser
152,1730,4/8/2021,coffee,34,476,Nescafe
152,1730,4/8/2021,berries,9,252,Rivendell
152,1730,4/8/2021,pork,111,74,Springer
152,1730,4/8/2021,frankfurter,56,102,Springer
152,1730,4/8/2021,pork,111,74,Springer
153,1960,27/04/2021,frankfurter,56,102,Springer
153,1960,27/04/2021,frozen dessert,58,180,Cadbury
153,1960,27/04/2021,chicken,27,312,Costa's
153,1960,27/04/2021,vinegar,158,469,MTR
153,1960,27/04/2021,rolls/buns,122,316,Godrej
154,1663,27/04/2021,whole milk,164,176,Mother Dairy
154,1663,27/04/2021,pork,111,74,Springer
154,1663,27/04/2021,rolls/buns,122,316,Godrej
154,1663,27/04/2021,grapes,65,296,Fressco
154,1663,27/04/2021,frankfurter,56,102,Springer
155,1181,24/05/2021,finished products,51,57,Lankmark
155,1181,24/05/2021,onions,99,226,Fressco
155,1181,24/05/2021,tropical fruit,156,424,Fressco
155,1181,24/05/2021,other vegetables,102,331,Fressco
155,1181,24/05/2021,ham,67,412,Costa's
156,971,24/05/2021,other vegetables,102,331,Fressco
156,971,24/05/2021,curd,40,473,Mother Dairy
156,971,24/05/2021,sausage,130,201,True elements
156,971,24/05/2021,canned beer,20,280,Budweiser
156,971,24/05/2021,ham,67,412,Costa's
157,1909,2/5/2021,packaged fruit/vegetables,103,268,Fressco
157,1909,2/5/2021,meat,90,190,Costa's
157,1909,2/5/2021,whole milk,164,176,Mother Dairy
157,1909,2/5/2021,canned beer,20,280,Budweiser
157,1909,2/5/2021,chicken,27,312,Costa's
158,1177,2/5/2021,rolls/buns,122,316,Godrej
158,1177,2/5/2021,pet care,106,103,Whiskas
158,1177,2/5/2021,root vegetables,123,401,Ocean's Secret
158,1177,2/5/2021,pastry,105,184,MTR
158,1177,2/5/2021,frankfurter,56,102,Springer
159,445,23/07/2021,chicken,27,312,Costa's
159,445,23/07/2021,frozen dessert,58,180,Cadbury
159,445,23/07/2021,citrus fruit,30,471,Rivendell
159,445,23/07/2021,sausage,130,201,True elements
159,445,23/07/2021,root vegetables,123,401,Ocean's Secret
160,371,23/07/2021,root vegetables,123,401,Ocean's Secret
160,371,23/07/2021,bottled beer,11,273,Budweiser
160,371,23/07/2021,frankfurter,56,102,Springer
160,371,23/07/2021,root vegetables,123,401,Ocean's Secret
160,371,23/07/2021,berries,9,252,Rivendell
161,1748,20/06/2021,hamburger meat,68,461,Springer
161,1748,20/06/2021,tropical fruit,156,424,Fressco
161,1748,20/06/2021,frankfurter,56,102,Springer
161,1748,20/06/2021,frankfurter,56,102,Springer
161,1748,20/06/2021,soda,138,165,TATA
162,1899,20/06/2021,ice cream,74,323,Mother Dairy
162,1899,20/06/2021,beef,8,182,Costa's
162,1899,20/06/2021,whole milk,164,176,Mother Dairy
162,1899,20/06/2021,pork,111,74,Springer
162,1899,20/06/2021,whole milk,164,176,Mother Dairy
163,1407,28/07/2021,bottled beer,11,273,Budweiser
163,1407,28/07/2021,pork,111,74,Springer
163,1407,28/07/2021,root vegetables,123,401,Ocean's Secret
163,1407,28/07/2021,canned beer,20,280,Budweiser
163,1407,28/07/2021,citrus fruit,30,471,Rivendell
164,902,28/07/2021,pip fruit,109,167,Fressco
164,902,28/07/2021,root vegetables,123,401,Ocean's Secret
164,902,28/07/2021,tropical fruit,156,424,Fressco
164,902,28/07/2021,beef,8,182,Costa's
164,902,28/07/2021,chicken,27,312,Costa's
165,859,26/09/2021,citrus fruit,30,471,Rivendell
165,859,26/09/2021,meat,90,190,Costa's
165,859,26/09/2021,cream cheese ,39,426,Mother Dairy
165,859,26/09/2021,citrus fruit,30,471,Rivendell
165,859,26/09/2021,specialty bar,143,85,True elements
166,637,26/09/2021,meat,90,190,Costa's
166,637,26/09/2021,citrus fruit,30,471,Rivendell
166,637,26/09/2021,frankfurter,56,102,Springer
166,637,26/09/2021,citrus fruit,30,471,Rivendell
166,637,26/09/2021,turkey,157,130,Costa's
167,1243,25/07/2021,citrus fruit,30,471,Rivendell
167,1243,25/07/2021,sausage,130,201,True elements
167,1243,25/07/2021,newspapers,95,84,Origami
167,1243,25/07/2021,whole milk,164,176,Mother Dairy
167,1243,25/07/2021,yogurt,165,496,Amul
168,345,25/07/2021,yogurt,165,496,Amul
168,345,25/07/2021,bottled water,12,62,Bisleri
168,345,25/07/2021,berries,9,252,Rivendell
168,345,25/07/2021,packaged fruit/vegetables,103,268,Fressco
168,345,25/07/2021,frankfurter,56,102,Springer
169,16,22/07/2021,nuts/prunes,97,315,True elements
169,16,22/07/2021,citrus fruit,30,471,Rivendell
169,16,22/07/2021,beef,8,182,Costa's
169,16,22/07/2021,whole milk,164,176,Mother Dairy
169,16,22/07/2021,other vegetables,102,331,Fressco
170,1103,22/07/2021,beef,8,182,Costa's
170,1103,22/07/2021,fish,52,435,Costa's
170,1103,22/07/2021,other vegetables,102,331,Fressco
170,1103,22/07/2021,tropical fruit,156,424,Fressco
170,1103,22/07/2021,coffee,34,476,Nescafe
171,323,21/06/2021,sausage,130,201,True elements
171,323,21/06/2021,meat,90,190,Costa's
171,323,21/06/2021,chicken,27,312,Costa's
171,323,21/06/2021,berries,9,252,Rivendell
171,323,21/06/2021,frozen meals,61,361,Ocean's Secret
172,1931,21/06/2021,whipped/sour cream,160,170,Amul
172,1931,21/06/2021,beef,8,182,Costa's
172,1931,21/06/2021,chicken,27,312,Costa's
172,1931,21/06/2021,chicken,27,312,Costa's
172,1931,21/06/2021,beef,8,182,Costa's
173,1941,6/8/2021,packaged fruit/vegetables,103,268,Fressco
173,1941,6/8/2021,sugar,150,100,TATA
173,1941,6/8/2021,frankfurter,56,102,Springer
173,1941,6/8/2021,berries,9,252,Rivendell
173,1941,6/8/2021,bottled water,12,62,Bisleri
174,1975,6/8/2021,sausage,130,201,True elements
174,1975,6/8/2021,whole milk,164,176,Mother Dairy
174,1975,6/8/2021,ice cream,74,323,Mother Dairy
174,1975,6/8/2021,frankfurter,56,102,Springer
174,1975,6/8/2021,root vegetables,123,401,Ocean's Secret
175,1132,16/05/2021,sausage,130,201,True elements
175,1132,16/05/2021,sausage,130,201,True elements
175,1132,16/05/2021,beef,8,182,Costa's
175,1132,16/05/2021,fruit/vegetable juice,64,183,Real
175,1132,16/05/2021,sugar,150,100,TATA
176,322,16/05/2021,berries,9,252,Rivendell
176,322,16/05/2021,yogurt,165,496,Amul
176,322,16/05/2021,pork,111,74,Springer
176,322,16/05/2021,bottled beer,11,273,Budweiser
176,322,16/05/2021,curd,40,473,Mother Dairy
177,739,8/5/2021,beef,8,182,Costa's
177,739,8/5/2021,pork,111,74,Springer
177,739,8/5/2021,white bread,162,176,English Oven
177,739,8/5/2021,grapes,65,296,Fressco
177,739,8/5/2021,potato products,113,475,Sunfeast
178,1598,8/5/2021,root vegetables,123,401,Ocean's Secret
178,1598,8/5/2021,chicken,27,312,Costa's
178,1598,8/5/2021,chicken,27,312,Costa's
178,1598,8/5/2021,fish,52,435,Costa's
178,1598,8/5/2021,canned beer,20,280,Budweiser
179,403,18/09/2021,other vegetables,102,331,Fressco
179,403,18/09/2021,chicken,27,312,Costa's
179,403,18/09/2021,other vegetables,102,331,Fressco
179,403,18/09/2021,tropical fruit,156,424,Fressco
179,403,18/09/2021,whole milk,164,176,Mother Dairy
180,642,18/09/2021,beef,8,182,Costa's
180,642,18/09/2021,sausage,130,201,True elements
180,642,18/09/2021,whole milk,164,176,Mother Dairy
180,642,18/09/2021,rolls/buns,122,316,Godrej
180,642,18/09/2021,citrus fruit,30,471,Rivendell
181,214,5/7/2021,whole milk,164,176,Mother Dairy
181,214,5/7/2021,pastry,105,184,MTR
181,214,5/7/2021,tropical fruit,156,424,Fressco
181,214,5/7/2021,sliced cheese,135,185,TATA
181,214,5/7/2021,soda,138,165,TATA
182,1947,5/7/2021,ham,67,412,Costa's
182,1947,5/7/2021,salty snack,128,74,Sunfeast
182,1947,5/7/2021,whole milk,164,176,Mother Dairy
182,1947,5/7/2021,root vegetables,123,401,Ocean's Secret
182,1947,5/7/2021,soda,138,165,TATA
183,965,27/06/2021,curd,40,473,Mother Dairy
183,965,27/06/2021,bottled water,12,62,Bisleri
183,965,27/06/2021,packaged fruit/vegetables,103,268,Fressco
183,965,27/06/2021,tropical fruit,156,424,Fressco
183,965,27/06/2021,ham,67,412,Costa's
184,732,27/06/2021,pork,111,74,Springer
184,732,27/06/2021,beverages,10,305,Minute Maid
184,732,27/06/2021,sausage,130,201,True elements
184,732,27/06/2021,sausage,130,201,True elements
184,732,27/06/2021,root vegetables,123,401,Ocean's Secret
185,901,1/7/2021,whole milk,164,176,Mother Dairy
185,901,1/7/2021,frankfurter,56,102,Springer
185,901,1/7/2021,soda,138,165,TATA
185,901,1/7/2021,soda,138,165,TATA
185,901,1/7/2021,frankfurter,56,102,Springer
186,547,1/7/2021,berries,9,252,Rivendell
186,547,1/7/2021,canned beer,20,280,Budweiser
186,547,1/7/2021,frankfurter,56,102,Springer
186,547,1/7/2021,frankfurter,56,102,Springer
186,547,1/7/2021,berries,9,252,Rivendell
187,890,23/05/2021,frankfurter,56,102,Springer
187,890,23/05/2021,newspapers,95,84,Origami
187,890,23/05/2021,frozen fish,59,415,Springer
187,890,23/05/2021,tropical fruit,156,424,Fressco
187,890,23/05/2021,beef,8,182,Costa's
188,1074,23/05/2021,rolls/buns,122,316,Godrej
188,1074,23/05/2021,specialty chocolate,145,414,Cadbury
188,1074,23/05/2021,sparkling wine,142,250,Budweiser
188,1074,23/05/2021,citrus fruit,30,471,Rivendell
188,1074,23/05/2021,onions,99,226,Fressco
189,943,22/06/2021,whole milk,164,176,Mother Dairy
189,943,22/06/2021,photo/film,107,300,Philips
189,943,22/06/2021,hamburger meat,68,461,Springer
189,943,22/06/2021,other vegetables,102,331,Fressco
189,943,22/06/2021,whole milk,164,176,Mother Dairy
190,96,22/06/2021,pork,111,74,Springer
190,96,22/06/2021,tropical fruit,156,424,Fressco
190,96,22/06/2021,chicken,27,312,Costa's
190,96,22/06/2021,other vegetables,102,331,Fressco
190,96,22/06/2021,sausage,130,201,True elements
191,1557,16/07/2021,whole milk,164,176,Mother Dairy
191,1557,16/07/2021,rolls/buns,122,316,Godrej
191,1557,16/07/2021,hygiene articles,73,301,Set Wet
191,1557,16/07/2021,ice cream,74,323,Mother Dairy
191,1557,16/07/2021,curd,40,473,Mother Dairy
192,473,16/07/2021,whole milk,164,176,Mother Dairy
192,473,16/07/2021,onions,99,226,Fressco
192,473,16/07/2021,finished products,51,57,Lankmark
192,473,16/07/2021,salt,127,315,TATA
192,473,16/07/2021,tropical fruit,156,424,Fressco
193,202,1/4/2021,other vegetables,102,331,Fressco
193,202,1/4/2021,chocolate,28,435,Cadbury
193,202,1/4/2021,ice cream,74,323,Mother Dairy
193,202,1/4/2021,tropical fruit,156,424,Fressco
193,202,1/4/2021,frankfurter,56,102,Springer
194,476,1/4/2021,butter,15,389,Amul
194,476,1/4/2021,other vegetables,102,331,Fressco
194,476,1/4/2021,tropical fruit,156,424,Fressco
194,476,1/4/2021,citrus fruit,30,471,Rivendell
194,476,1/4/2021,UHT-milk,1,95,Amul
195,1983,12/8/2021,beef,8,182,Costa's
195,1983,12/8/2021,curd,40,473,Mother Dairy
195,1983,12/8/2021,citrus fruit,30,471,Rivendell
195,1983,12/8/2021,yogurt,165,496,Amul
195,1983,12/8/2021,bottled beer,11,273,Budweiser
196,287,12/8/2021,grapes,65,296,Fressco
196,287,12/8/2021,pork,111,74,Springer
196,287,12/8/2021,sausage,130,201,True elements
196,287,12/8/2021,frankfurter,56,102,Springer
196,287,12/8/2021,artif. sweetener,3,120,Sugar free
197,1600,12/6/2021,frankfurter,56,102,Springer
197,1600,12/6/2021,pip fruit,109,167,Fressco
