uid,productID
1671,27 39 68 111 109 30 20 165 12 102 34 164 122 11 24 47 156 56
1672,6 44 15 165 164 162 11 64 140
1673,160 109 30 64 105 165 34 122 128 14
1674,27 10 85 67 123 111 20 62 165 1 102 164 28 138 64
1675,49 163 109 40 122 11 46 56 131 14 67 111 30 102 84 130 95 39 12
1676,112 150 40 20 3 53 122 164 138 14 123 70 165 65 102 95 137 61 44 64
1677,8 115 122 156 56 10 63 164 14 27 67 16 34 102 130 95 28 159 39 19 160 12 104
1678,141 49 8 109 53 122 11 69 156 98 103 138 88 92 27 123 111 105 165 16 102 28 162 39 133 64
1679,123 70 23 30 165 31 164 122 157
1680,94 85 109 40 1 122 156 56 138 14 145 123 111 165 102 130 73 132 12 35 133 157 64
1681,49 85 8 20 122 11 156 56 10 164 98 138 88 14 123 30 165 65 102 34 159 44 45 133
1682,135 67 150 109 165 102 130 59 122 121 156
1683,112 49 15 3 122 56 17 138 88 92 70 65 130 28 95 128 135 44 45 132 133 47 119
1684,115 1 53 63 164 17 14 78 123 111 30 105 55 165 102 65 95 162 127 39 44 12 139 64
1685,6 123 30 12 102 164 122 99 156 64 92
1686,39 135 112 49 109 61 40 165 142 102 60 164 95 11 162 103 69 64
1687,20 1 122 91 10 26 164 98 99 88 138 92 145 123 9 102 21 95 127 64
1688,105 62 165 104 164 133 95
1689,139 90 40 121 56 23 98 138 92 67 165 102 130 43 19 160 12 47 64
1690,94 8 109 121 46 87 68 63 88 138 14 145 27 105 28 162 61 44 12 35 133
1691,10 49 109 164 122 158 69 138 64
1692,49 131 20 105 34 21 95 133 2 162 64 145
1693,39 49 109 105 156
1694,15 20 122 11 69 156 10 37 23 26 99 138 88 14 70 105 165 102 130 28 128 159 133 64
1695,94 27 19 39 90 68 8 109 160 40 105 20 165 104 102 130 148 156
1696,27 85 111 109 44 40 160 20 18 16 58 34 46 11 122 47 159 138
1698,123 90 8 156 40 165 0 102 63 34 133 95 122 128 7 56
1699,39 85 111 61 165 102 3 164 145
1700,44 105 164 162 69
1701,112 8 109 20 1 3 53 122 156 56 10 164 138 14 123 67 111 105 165 102 130 28 19 160 45 12 133 64
1702,78 85 68 155 105 20 165 12 102 48 130 71 149 139 7 138 14
1703,44 165 63 122 156
1704,74 123 163 109 44 1 80 164 73 128 69 156 138
1705,27 39 49 67 165 102 130 138
1706,123 108 26 80 12 164 133 122 138 14
1707,39 10 123 8 109 160 138 102 164 119 95 69 156 88 143
1708,90 111 109 160 12 88 164 95 122 73 149 138 64
1709,135 94 14 123 30 64 12 21 130 164 95 122 24 56
1710,106 85 68 111 109 30 20 165 1 122 156 119
1711,6 109 15 12 102 63 11 64 143 82
1712,27 10 163 67 68 111 109 74 34 102 130 98 122 95 138 99
1713,163 68 20 159 56
1714,39 112 106 94 90 131 160 49 20 102 164 28 156 14
1715,27 163 68 30 164 133 122 138 92
1716,49 163 123 30 105 165 102 130 164 122 107 157
1717,109 115 15 40 20 142 1 59 11 122 121 156 68 26 18 54 63 164 138 14 123 70 9 30 105 165 16 34 102 65 95 28 128 160 45
1718,49 106 85 115 1 53 11 164 14 74 105 165 102 73 72 128 125 159 135 44 45 58 12 104
1719,123 67 8 131 61 30 20 105 165 166 12 102 48 164 2 121 156 22
1720,49 10 68 30 54 25 102 164 95 28 122 121 92
1721,39 49 111 9 26 165 102 88 11 162 83 99 143
1722,39 123 160 97 95
1723,27 52 135 123 44 63 104 130 164 102 11 138 56
1724,39 163 90 70 102 164 133 95 11 162 59 159 138 99
1725,27 123 40 165 12 102 65 130 122 14
1726,160 104 11 88 14
1727,27 19 94 14 8 110 64 165 1 34 130 133 95 24 156 138 56 92
1728,163 123 109 30 15 138 95 133 11 122 69 119 143
1729,112 6 74 8 109 105 165 12 63 102 35 164 122 138 143
1730,49 163 85 8 109 15 11 122 156 56 10 164 98 138 111 9 108 30 105 34 21 28 162 128 35 133 139 22
1731,94 32 110 15 40 11 122 156 56 10 164 138 14 74 165 84 29 50 75
1732,14 150 109 45 12 102 65 130 35 164 11 98 69 56
1733,90 123 68 160 110 150 44 21 122 156
1734,160 105 165 88 164 133 119 99
1735,90 15 20 1 48 122 156 107 56 68 77 164 92 27 74 67 105 102 130 162 39 19 135 160 44 12
1736,27 123 68 8 9 30 15 56 165 102 130 64
1737,109 40 1 153 48 156 164 98 88 83 123 111 34 102 28 162 128 44 45 12 151 133 64
1738,109 15 12 164 28 122 100 88 47 143
1739,85 68 69 138 56
1740,49 109 1 53 122 11 13 156 131 54 0 63 164 17 88 138 145 74 123 111 108 65 102 130 34 113 19 12
1741,34 122 121 152 88
1742,112 39 123 115 105 20 165 12 102 65 164 28 122 36 139 138 56
1743,135 24 23 40 20 165 65 152 156 143
1744,94 85 8 20 11 156 10 164 138 74 30 105 165 102 34 12 35 139 99
1745,8 15 117 122 156 10 63 164 98 103 123 30 105 165 102 34 95 162 89 19 44 12 104 99
1746,94 49 90 109 115 1 122 10 131 164 98 138 14 27 9 108 42 105 51 102 65 24 159
1747,94 163 1 122 69 156 10 164 138 88 14 27 67 111 105 165 34 102 130 28 39 104 139 64
1748,27 10 49 85 68 70 44 40 102 130 164 11 122 156 138 56 107
1749,49 106 90 123 30 20 33 102 130 164 35 95 36 69 156 138
1750,49 8 109 150 20 1 122 69 131 54 63 164 17 148 138 16 165 28 95 128 135
1751,94 163 160 20 165 16 1 34 88 164 95 122 162 121 133 28 159 144
1752,6 106 8 109 150 20 122 11 69 26 164 138 14 123 105 102 28 162 159 50 133 64
1753,39 6 50 74 123 85 160 165 102 130 164 122 156 143
1754,63 61 165 22
1755,94 85 90 15 3 11 122 56 23 18 17 138 14 16 34 130 95 24 160 132 12 104 64
1756,85 90 109 20 122 156 68 164 149 88 138 14 123 30 165 102 95 28 133
1757,8 109 15 20 1 122 164 88 143 145 27 111 30 165 16 34 44 154 12 157 64
1758,27 39 123 160 61 15 40 105 12 63 48 35 164 53 122 95 99
1759,109 32 15 11 122 13 164 138 123 30 105 165 102 34 130 28 73 95 44 47
1760,85 67 34 130 164 122 72 156 138 14
1761,94 39 111 115 61 32 15 165 130 95 122 13 156 14
1762,94 19 85 26 12 31 133 95
1763,112 68 111 9 160 93 105 12 59 95 122 17 24 156 88
1764,160 9 61 105 62 102 164 122 11 69 64
1765,94 87 74 8 109 44 30 26 102 104 164 133 122 24 69 88 47
1766,106 122 11 121 156 56 164 98 14 92 74 67 165 102 21 24 128 135 93 61 12 64
1767,94 10 74 159 111 44 132 105 165 164 53 156 138 56
1768,85 8 9 111 40 12 130 164 98 122 159 138 56 82
1769,27 19 123 101 61 62 65 102 34 162 157 14
1770,49 109 53 122 68 23 164 145 27 70 111 165 102 130 84 28 162 61 12
1771,10 85 123 15 34 21 28 64 143 145
1772,94 49 85 109 32 15 142 122 11 56 131 63 164 98 17 138 83 82 123 111 30 165 102 95 28 162 89 36 159 75 64
1773,85 8 15 20 156 56 68 23 164 138 27 74 70 111 16 34 51 102 28 24 127 39 160 44 12 99
1774,94 163 150 102 138
1775,74 111 9 8 20 165 12 102 133 11 122 13 47 138
1776,94 27 123 20 165 102 73 28 122 47 88 56
1777,163 8 109 115 15 20 156 107 26 164 98 103 14 143 82 123 165 102 162 135 61 45 35
1778,94 44 34 164 156
1779,49 150 8 15 20 11 156 10 164 98 138 83 14 143 145 27 111 30 105 102 162 36 89 128 159 96 160 133
1780,123 68 45 15 165 102 95 122 128 156 138 64
1781,27 49 39 67 8 30 102 65 130 35 164 122 11 119 149 138 14
1782,27 123 111 44 73 29 122 11 156 138 99 92
1783,163 8 40 15 20 142 153 122 156 107 23 164 143 145 27 111 165 34 102 130 65 135 12 151 58
1784,106 150 40 59 122 11 121 156 26 63 98 14 145 9 105 165 102 28 19 160 61 45 133 64
1785,123 23 61 102 63 130 164 122 69 127
1786,94 15 105 69 151 102 122 47 156 138
1787,135 39 106 23 45 15 165 102 104 133 11 99 95 122 56
1789,85 15 80 122 7 156 63 98 103 123 70 30 21 102 130 73 135 12 133 64
1790,44 165 138 12 164 122 156 119 99
1791,39 10 135 160 109 30 20 34 164 53 122 11 133 159
1792,27 130 12 109
1793,10 65 122 149 88
1794,39 6 49 123 108 40 64 146 75 12 104 164 98 11 14
1795,10 123 160 150 15 20 102 164 122 128 158
1796,163 109 1 122 156 7 56 164 27 67 123 111 108 30 102 130 72 159 139
1797,39 49 85 90 9 30 20 165 1 34 33 12 164 98 149
1798,49 8 150 40 165 102 34 59 88
1799,109 1 13 69 131 63 17 103 138 14 92 108 165 24 128 39 160 44 2
1800,52 90 68 123 20 34 130 164 122 138 56
1801,94 20 3 122 156 56 164 98 138 74 9 108 30 34 102 130 95 128 113 93 12 133
1802,85 160 109 61 165 0 102 63 164 98 122 28 69 119 64
1803,109 102 164 122 156 138
1804,39 123 111 109 161 20 16 165 12 102 164 119 122 11 28 156 138 99
1805,8 109 80 69 62 164 149 103 14 9 105 130 73 162 135 19 61 44 12
1806,49 90 8 150 20 59 11 122 91 56 63 164 88 14 27 74 123 105 34 73 24 39 45 61 75 104 119 140
1807,150 8 32 59 11 156 107 56 138 14 92 123 70 9 30 146 165 102 130 28 89 45 12
1808,27 150 109 160 30 15 20 117 102 130 164 122 11 56
1809,27 123 160 55 63 102 104 164 53 156
1810,90 115 11 122 156 46 37 164 138 88 14 27 9 108 30 42 105 130 28 128 19 61 132 12 133 64
1811,94 49 15 20 59 122 156 17 138 14 70 165 102 28 144 39 19 133 47
1812,111 160 8 30 40 105 12 102 116 98 69 156 99 145
1813,109 40 16 102 122
1814,12 63 34 162 138
1815,27 8 9 26 40 15 105 132 69 130 95 122 148 138
1816,90 8 136 15 110 142 122 11 26 138 14 27 123 30 165 102 21 95 43 12 99
1817,68 138 102 65 130 164 21 122 11 159
1818,39 120 165 102 48 133 122 139 14
1819,49 163 8 48 122 121 156 56 131 164 138 27 34 102 128 159 19 33 133 64
1820,49 111 58 104 133 122 138 14
1821,49 109 20 1 122 11 23 26 164 98 138 14 145 108 30 21 34 130 102 28 39 99
1822,39 87 49 14 8 109 108 105 102 88 130 164 95 24 69 138 64
1823,123 8 9 102 130 164 156 56
1824,139 163 115 40 15 153 122 13 156 46 131 68 63 164 138 74 67 111 30 105 165 102 28 95 47 64
1825,150 30 105 165 1 12 88 46 138
1826,49 109 40 53 122 11 87 129 164 98 27 111 30 105 165 102 95 162 127
1827,106 150 15 1 122 156 68 62 164 98 103 143 92 27 145 123 111 30 105 34 130 160
1828,94 123 160 15 105 166 16 65 102 122 128 64
1829,112 141 85 68 111 109 20 165 12 102 88 83 164 133 122 2 156 159
1831,49 85 8 109 150 122 11 37 68 88 138 38 123 111 16 165 34 45 12 58 119
1832,49 85 109 15 40 20 11 122 164 103 88 143 27 120 102 51 73 19 133 157
1833,12 102 63 28 95 122 162 100
1834,163 8 44 61 165 1 34 102 164 133 122 92 156 43 14 140
1835,90 8 109 40 20 1 59 122 98 138 14 30 16 102 34 130 29 39 93 44 12 64
1836,19 90 8 115 108 105 165 12 34 35 164 98 11 41 128 88 127
1837,49 20 11 156 56 10 164 14 92 27 111 9 108 102 34 95 159 132 133
1838,94 123 111 109 15 132 20 165 164 119 122 11 162 128 47 156 138 64
1839,111 86 75 109 65 102 130 11 122 82
1840,123 68 9 30 15 105 40 62 1 164 95 138 14
1841,49 160 15 20 12 59 95 11 162 14
1842,123 8 9 40 105 165 12 102 1 162 156 46
1843,112 123 90 160 70 44 15 40 62 102 164 122 139 156
1844,49 90 109 115 156 56 164 138 83 14 145 27 111 30 105 55 165 84 162 64
1845,150 109 15 40 20 1 117 11 156 149 14 145 111 30 105 102 159 160 132 12 133
1846,49 150 20 166 122 69 156 68 63 164 149 138 145 123 67 111 9 70 30 120 105 165 51 102 130 73 89 160 45 58 157 119 64
1847,27 14 123 68 9 40 105 16 34 164 59 122 149 11 156 138 99 145
1848,27 163 123 68 109 30 26 20 12 65 164 133 11 122
1849,49 19 123 115 138 65 102 34 48 133 83 143 145
1850,39 10 8 109 93 30 132 105 165 1 88 130 164 28 99 157 119 56
1851,19 160 32 147 165 12 102 34 164 95 69 144
1852,94 85 109 115 122 18 164 83 138 14 123 70 30 165 34 102 24 160 12
1853,150 15 122 156 56 87 63 164 138 14 92 123 111 30 165 102 65 130 28 61 133 64 140
1854,49 24 123 68 8 115 26 102 21 130 164 128 43 56
1855,10 123 8 160 30 20 165 12 102 1 130 73 122 11 162 24 156 56
1856,135 39 74 120 150 23 30 138 12 21 102 88 133 162 73 139 144
1857,10 74 160 61 64 132 20 15 165 138 102 164 95 122 133 156 88 99
1858,94 49 8 150 20 11 122 10 0 164 149 103 138 82 123 165 12 151 139 99
1859,94 109 20 122 156 10 131 63 164 138 92 30 165 102 28 162 39 44 12 99
1860,94 49 87 131 111 76 61 20 62 1 21 12 164 162 11 47 138
1861,10 150 40 62 165 21 11 29
1862,32 40 122 158 26 164 138 14 27 70 30 102 34 73 162 159 39 19 64 58 12 99
1863,67 123 8 132 62 83 130 69 138 82
1864,85 105 165 12 102 164 95 11 92
1865,111 44 165 142 14
1866,138 162 92
1867,52 50 123 8 9 40 30 105 165 34 102 164 139 156 138 99 145
1868,39 123 90 67 8 165 164 11 156 99
1869,94 15 56 68 18 164 138 14 92 27 74 123 111 30 102 130 162 24 159 144 160 61 12 139
1870,94 163 150 122 156 10 63 165 102 65 73 28 24 39 19 44 12 104 133 139 119
1871,10 106 85 67 123 61 105 12 63 102 34 164 59 47 46
1872,49 163 122 156 10 63 164 103 138 123 70 30 165 51 102 44 132 151 157 64
1873,112 109 15 40 20 1 11 63 164 138 145 74 123 30 165 65 28 72 133
1874,39 101 90 111 93 68 103 165 1 12 164 128 156
1875,27 94 40 165 102 130 97 164 13
1876,27 49 123 111 51 34 164 14 145
1877,94 49 90 8 109 15 11 122 156 56 10 26 164 98 99 149 103 138 88 92 27 70 108 165 34 102 28 39 19 160 133 64
1878,112 49 8 1 11 122 156 10 54 164 138 83 14 88 70 111 30 105 165 130 73 28 12 133 99
1879,49 150 109 110 40 15 11 156 56 10 63 164 98 149 92 123 30 165 102 21 162 128 135 19 44 151 133
1880,40 122 134 54 63 164 149 138 88 14 123 102 34 95 28 89 125 144 135 160 132 12 64
1881,23 30 40 62 165 1 102 12 164 24 138 14
1882,106 20 3 11 69 156 10 164 149 145 123 30 102 21 28 162 29 128 45 12 133 99
1883,67 9 156 15 40 30 12 63 41 95 11 157 56
1885,49 90 15 166 1 153 122 11 156 164 27 123 70 101 30 105 165 102 95 64
1886,49 90 8 15 1 11 122 156 56 164 88 138 143 92 30 102 89 159 160 12 154
1887,160 8 44 30 61 165 65 88 130 164 97 122 17 28 158 139 159 138
1888,135 102 34 122 156
1889,109 40 1 122 11 156 56 10 63 164 99 88 143 27 111 30 105 165 102 60 159 43 39 19 64
1890,27 94 10 68 8 115 12 102 34 130 28 128 138
1891,6 37 85 123 90 109 54 142 102 130 164 122 156 22
1892,14 68 160 93 61 105 12 65 130 28 122 98 56 92
1893,67 68 123 9 61 30 150 102 63 34 164 28 122 95 88 145
1894,19 85 68 8 160 93 44 105 54 165 12 102 164 11
1895,106 123 90 8 109 165 102 97 95 122 11 29 156
1896,30 164 59 109
1897,109 115 11 57 158 56 68 164 82 123 105 165 34 130 95 73 144 39 135 160 12 58 133 99
1898,94 49 163 90 85 32 122 156 131 23 63 164 98 138 92 123 111 105 102 130 144 19 61 64 99
1899,49 74 14 70 111 8 30 20 165 102 130 164 122 69 56
1900,27 163 123 67 30 165 102 133 122 139 156
1901,39 10 123 9 105 138 1 102 59 122 89 119
1902,150 20 122 129 88 138 14 70 111 105 21 41 73 162 128 160 45 133 64
1903,39 10 49 163 123 68 105 20 165 98 122 119
1904,106 122 156 62 164 138 145 70 111 30 105 51 21 130 41 95 73 159 61
1905,123 70 109 156 40 15 20 30 165 12 102 133 11 162 53 7 88 14
1906,112 85 163 123 16 165 12 164 89 143
1907,6 49 85 8 109 1 59 68 63 164 148 138 83 92 82 67 120 102 162 133
1908,135 30 12 63 48 102 164 73 122 149 34
1909,27 90 8 61 30 15 20 105 165 102 164 103 156 138 92
1910,163 15 20 1 156 56 68 164 138 92 145 27 9 102 34 73 24 128 75 44 35 133 47
1911,49 123 68 111 9 30 105 164 122 11 162 159
1912,49 20 59 11 7 56 10 131 25 164 138 88 74 123 111 105 128 24 39 44 133
1913,49 163 15 20 1 122 156 164 98 138 83 82 27 74 67 101 123 30 165 160 12 133 139
1914,135 123 90 9 165 102 122 89 138
1915,19 49 160 15 165 95 133 156 64
1916,160 48 133 2 138
1917,94 19 6 113 160 137 23 165 80 130 95 122 53 128 156 99
1918,141 8 109 40 15 122 156 87 23 164 99 138 123 111 105 165 102 21 95 128 127 135 44 132 12 133 64
1919,8 136 40 122 11 56 164 92 78 123 9 30 16 162 128 39 151 99 140
1920,94 39 61 30 45 105 108 165 54 12 51 102 130 164 133 46 64 145
1921,39 67 123 161 109 61 40 165 130 164 95 162 53 124 159
1922,123 8 40 165 102
1923,135 141 67 15 105 16 1 104 130 164 133 122 138 127
1924,164 28 138
1925,163 109 110 40 53 122 156 63 164 98 17 14 123 111 165 16 73 44 12 133 64
1926,49 123 160 150 105 102 34 28 158 14 145
1927,49 32 40 15 20 11 122 54 0 63 164 138 14 123 111 30 105 165 65 102 95 162 28 159 93 104 133
1928,19 49 108 15 64 105 55 102 133 11 122 14
1929,94 6 19 123 160 76 15 12 102 65 164 149 156 144
1930,8 111 109 105 12 164 122 11 14
1931,94 8 109 53 122 56 164 138 14 27 9 30 165 102 34 130 162 159 160 44 132 12
1932,135 94 27 39 131 8 109 9 15 77 20 165 102 164 133 14
1933,109 20 122 11 156 107 56 31 138 27 67 123 30 105 165 102 50 44 45 12 97 99
1934,8 109 20 166 1 122 46 164 14 111 108 16 165 102 130 28 162 104 35 133
1935,19 10 74 85 150 9 61 30 105 102 164 13 156 159 99
1936,49 90 8 109 20 122 13 11 121 156 107 54 164 138 88 145 123 165 102 130 95 89 152 144 160 61 104 35 133 64
1937,4 8 109 20 156 56 164 138 145 27 67 111 30 165 102 65 130 34 160 61 12 35 133 157
1938,160 23 150 40 165 164 28 122 11 158 138
1939,49 160 77 105 165 12 102 88 164 122 121 156 138
1940,8 93 26 15 165 12 34 84 164 35 122 17 72 11 107 138 56
1941,150 8 109 15 117 122 156 56 68 164 103 138 14 145 67 9 130 127 12
1942,27 68 111 109 8 30 110 105 102 164 95 133 46
1943,39 111 8 40 102
1945,94 49 115 40 122 11 156 54 164 88 27 123 111 9 30 165 16 65 102 130 93 44 58 33 35 139
1946,6 150 40 15 53 122 11 10 131 68 63 164 138 74 101 111 30 102 130 95 128 127 39 160 44 75 12 133
1947,67 123 68 90 111 148 20 12 65 63 164 99 128 47 138 14
1948,40 20 80 11 56 134 103 138 88 74 123 30 105 16 65 102 130 95 39 19 160 12 133 139 119
1949,94 19 135 136 15 26 165 164 98 122 95 121 124 138 14
1950,68 8 109 61 70 20 105 12 65 102 88 164 73 122 71 156 138
1951,94 49 106 163 15 40 20 1 59 11 13 122 26 164 138 123 16 165 102 65 130 73 160
1952,74 160 9 115 12 102 164 133 29 122 128 139 138 64
1953,135 90 160 30 105 20 165 63 164 133 11 122 156 138 127
1955,90 109 115 20 165 102 130 121 156 138 92
1956,111 109 44 30 15 105 20 165 80 102 63 164 24 148
1957,39 94 68 8 109 44 45 132 20 105 12 102 164 28 133 156 46 127
1958,94 10 85 123 70 8 9 109 93 102 53 122 133 156 138 56 92
1959,123 111 12 102 164 156 56
1960,94 1 122 11 158 56 164 103 14 143 27 16 28 127 61 44 132 58 133 47 99
1961,49 90 8 109 32 20 122 11 56 10 68 23 18 63 164 98 138 88 14 143 27 74 105 165 102 34 130 28 162 19 61 12 64
1962,27 85 123 160 109 30 62 165 1 102 164 122
1963,39 19 14 8 16 102 34 164 133 24 47 138 99
1964,123 12 130 164 11 99 138 64
1965,94 150 109 32 1 122 11 69 131 164 92 82 27 123 105 165 102 84 130 24
1966,94 49 163 109 32 40 20 122 156 63 164 138 101 111 30 102 130 95 28 73 19 64 12 133 99
1967,85 160 30 77 40 151 102 122 138 64
1968,160 109 15 130 156 56
1969,27 39 8 111 44 30 15 26 165 12 102 133 122 138 145
1970,90 8 109 122 11 156 46 56 10 68 164 138 14 27 67 111 30 16 102 34 130 28 45 99
1971,49 150 61 30 165 25 1 12 130 35 164 11
1972,163 68 30 40 105 1 102 164 122 11 99 157 56 145
1973,141 109 40 156 68 164 138 82 123 30 105 21 130 28 162 128 61 97 133
1975,142 1 153 122 56 10 63 164 92 145 74 123 30 165 34 130 162 39 19 97 64
1976,49 68 132 16 165 12 102 63 130 164 122 11 156 159
1977,27 85 101 129 64 20 105 16 130 164 59 11 121 138 56
1978,12 102 164 122 64
1979,94 10 123 30 64 20 12 102 130 133 99 46 56 140
1980,163 90 160 61 108 44 20 12 34 102 164 95
1981,112 109 110 40 122 11 69 158 164 98 138 145 82 67 123 9 30 16 34 102 65 95 73 113 160 61 44 64 132 12 119 99
1982,109 80 59 122 11 156 56 10 164 17 138 92 143 27 67 165 102 130 95 162 128 61 44 64 12 99
1983,106 8 40 15 11 122 156 107 56 138 123 111 9 30 165 21 34 95 162 159 144 12 157 99
1984,8 40 20 1 122 10 63 164 17 138 143 145 92 123 111 16 102 73 162 28 89 24 43 127 39 19 160
1985,49 8 109 40 15 156 56 164 138 123 111 30 105 102 130 41 159 45 47
1986,145 74 123 90 150 109 45 163 20 165 12 102 88 164 91 138 99 82
1987,94 49 150 1 122 11 63 138 88 14 108 105 165 16 34 28 24 159 39 133 64
1988,49 40 11 156 10 164 149 88 138 14 123 67 70 165 65 60 130 73 95 132 133 99
1989,19 8 54 16 102 28 122 53 139 156 138 14 92
1990,30 102 164 95 122
1991,135 49 150 15 40 64 151 34 95 122 17 69 14
1992,15 20 164 138 14 27 74 123 67 9 30 105 165 102 34 130 84 89 19 132 64
1993,94 49 90 150 15 20 142 122 156 68 23 164 138 9 30 105 165 102 130 73 162 28 128 12 133
1994,123 68 109 165 102 130 84 157 138 56
1995,6 120 61 30 15 105 138 102 88 164 122 162 156 144
1996,112 90 150 20 80 122 156 56 10 164 138 14 111 9 30 165 102 29 52 45
1997,15 20 164 89 156
1998,112 90 109 40 26 18 154 164 95 11 73 69 64
1999,109 40 15 11 122 68 26 88 138 14 143 111 30 165 102 160 12 133 140
2000,94 49 150 109 40 1 80 122 156 164 88 145 27 123 165 16 102 65 39 19 160 61 139
2001,19 123 111 30 142 165 12 102 53 121 159 138
